,Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
114,2016-06-29,89.67,91.97,88.7,91.06,11687079.0,0.0,1.0,89.67,91.97,88.7,91.06,11687079.0
115,2016-06-28,87.41,88.88,86.41,87.97,11545631.0,0.0,1.0,87.41,88.88,86.41,87.97,11545631.0
116,2016-06-27,87.88,88.0,84.81,85.33,13775706.0,0.0,1.0,87.88,88.0,84.81,85.33,13775706.0
117,2016-06-24,87.53,90.49,87.21,88.44,11248582.0,0.0,1.0,87.53,90.49,87.21,88.44,11248582.0
118,2016-06-23,90.62,91.68,88.15,91.66,10819033.0,0.0,1.0,90.62,91.68,88.15,91.66,10819033.0
119,2016-06-22,90.78,91.98,89.77,90.01,9454685.0,0.0,1.0,90.78,91.98,89.77,90.01,9454685.0
120,2016-06-21,93.87,93.88,90.77,90.99,15199727.0,0.0,1.0,93.87,93.88,90.77,90.99,15199727.0
121,2016-06-20,95.22,95.88,93.65,93.8,9026376.0,0.0,1.0,95.22,95.88,93.65,93.8,9026376.0
122,2016-06-17,95.75,95.77,94.2,94.45,8046841.0,0.0,1.0,95.75,95.77,94.2,94.45,8046841.0
123,2016-06-16,94.18,95.56,93.2474,95.44,7550774.0,0.0,1.0,94.18,95.56,93.2474,95.44,7550774.0
124,2016-06-15,94.61,95.46,93.5,94.29,7675449.0,0.0,1.0,94.61,95.46,93.5,94.29,7675449.0
125,2016-06-14,94.16,95.8,93.27,94.12,9480388.0,0.0,1.0,94.16,95.8,93.27,94.12,9480388.0
126,2016-06-13,95.02,97.2,93.62,93.85,13484345.0,0.0,1.0,95.02,97.2,93.62,93.85,13484345.0
127,2016-06-10,94.88,95.35,93.28,93.75,12907900.0,0.0,1.0,94.88,95.35,93.28,93.75,12907900.0
128,2016-06-09,97.22,98.433,96.664,97.09,8923803.0,0.0,1.0,97.22,98.433,96.664,97.09,8923803.0
129,2016-06-08,100.02,100.28,97.6,97.86,9423938.0,0.0,1.0,100.02,100.28,97.6,97.86,9423938.0
130,2016-06-07,101.2,101.63,99.77,99.89,6474742.0,0.0,1.0,101.2,101.63,99.77,99.89,6474742.0
131,2016-06-06,100.29,101.0712,99.72,100.74,6828128.0,0.0,1.0,100.29,101.0712,99.72,100.74,6828128.0
132,2016-06-03,100.99,101.0,98.53,99.59,9223994.0,0.0,1.0,100.99,101.0,98.53,99.59,9223994.0
133,2016-06-02,101.39,102.15,100.77,101.25,7992448.0,0.0,1.0,101.39,102.15,100.77,101.25,7992448.0
134,2016-06-01,101.5,101.92,100.16,101.51,8393380.0,0.0,1.0,101.5,101.92,100.16,101.51,8393380.0
135,2016-05-31,102.95,103.45,102.13,102.57,8725656.0,0.0,1.0,102.95,103.45,102.13,102.57,8725656.0
136,2016-05-27,102.44,103.5,101.44,103.3,9092127.0,0.0,1.0,102.44,103.5,101.44,103.3,9092127.0
137,2016-05-26,103.21,104.0,101.38,102.81,17824673.0,0.0,1.0,103.21,104.0,101.38,102.81,17824673.0
138,2016-05-25,99.0,100.31,98.3,100.2,15211295.0,0.0,1.0,99.0,100.31,98.3,100.2,15211295.0
139,2016-05-24,95.98,99.14,95.75,97.89,21246023.0,0.0,1.0,95.98,99.14,95.75,97.89,21246023.0
140,2016-05-23,92.98,95.2924,92.85,94.89,13992330.0,0.0,1.0,92.98,95.2924,92.85,94.89,13992330.0
141,2016-05-20,90.08,93.28,89.98,92.49,15063042.0,0.0,1.0,90.08,93.28,89.98,92.49,15063042.0
142,2016-05-19,90.16,91.27,88.3,89.55,11450323.0,0.0,1.0,90.16,91.27,88.3,89.55,11450323.0
143,2016-05-18,88.25,91.72,88.25,90.5,13911836.0,0.0,1.0,88.25,91.72,88.25,90.5,13911836.0
144,2016-05-17,89.0,90.87,88.172,88.63,11571267.0,0.0,1.0,89.0,90.87,88.172,88.63,11571267.0
145,2016-05-16,87.56,90.0,86.15,89.12,11247812.0,0.0,1.0,87.56,90.0,86.15,89.12,11247812.0
146,2016-05-13,87.39,88.59,86.26,87.88,11571389.0,0.0,1.0,87.39,88.59,86.26,87.88,11571389.0
147,2016-05-12,90.32,90.41,85.74,87.74,20408118.0,0.0,1.0,90.32,90.41,85.74,87.74,20408118.0
148,2016-05-11,92.4,92.59,89.9,90.02,11692864.0,0.0,1.0,92.4,92.59,89.9,90.02,11692864.0
149,2016-05-10,91.14,93.25,91.09,92.89,11175913.0,0.0,1.0,91.14,93.25,91.09,92.89,11175913.0
150,2016-05-09,90.73,91.828,89.9,90.54,9543705.0,0.0,1.0,90.73,91.828,89.9,90.54,9543705.0
151,2016-05-06,88.83,90.88,88.11,90.84,10433936.0,0.0,1.0,88.83,90.88,88.11,90.84,10433936.0
152,2016-05-05,90.91,92.0775,89.25,89.37,10368491.0,0.0,1.0,90.91,92.0775,89.25,89.37,10368491.0
153,2016-05-04,91.0,92.16,90.35,90.79,7394742.0,0.0,1.0,91.0,92.16,90.35,90.79,7394742.0
154,2016-05-03,92.08,93.25,91.3,91.54,10593880.0,0.0,1.0,92.08,93.25,91.3,91.54,10593880.0
155,2016-05-02,90.41,93.22,89.8901,93.11,12547005.0,0.0,1.0,90.41,93.22,89.8901,93.11,12547005.0
156,2016-04-29,90.5,90.56,88.21,90.03,13968018.0,0.0,1.0,90.5,90.56,88.21,90.03,13968018.0
157,2016-04-28,91.5,92.67,90.09,90.28,11474907.0,0.0,1.0,91.5,92.67,90.09,90.28,11474907.0
158,2016-04-27,92.18,92.5,90.21,91.04,12218929.0,0.0,1.0,92.18,92.5,90.21,91.04,12218929.0
159,2016-04-26,93.5,93.55,91.25,92.43,15330856.0,0.0,1.0,93.5,93.55,91.25,92.43,15330856.0
160,2016-04-25,95.7,95.7461,92.8,93.56,14985382.0,0.0,1.0,95.7,95.7461,92.8,93.56,14985382.0
161,2016-04-22,94.847,96.69,94.21,95.9,15806320.0,0.0,1.0,94.847,96.69,94.21,95.9,15806320.0
162,2016-04-21,97.31,97.38,94.78,94.98,19919415.0,0.0,1.0,97.31,97.38,94.78,94.98,19919415.0
163,2016-04-20,94.34,96.98,93.14,96.77,26613506.0,0.0,1.0,94.34,96.98,93.14,96.77,26613506.0
164,2016-04-19,99.49,101.37,94.2,94.34,55728765.0,0.0,1.0,99.49,101.37,94.2,94.34,55728765.0
165,2016-04-18,109.9,110.7,106.02,108.4,32816416.0,0.0,1.0,109.9,110.7,106.02,108.4,32816416.0
166,2016-04-15,110.64,111.85,109.7803,111.51,11746065.0,0.0,1.0,110.64,111.85,109.7803,111.51,11746065.0
167,2016-04-14,110.01,111.64,109.15,110.42,9553688.0,0.0,1.0,110.01,111.64,109.15,110.42,9553688.0
168,2016-04-13,108.0,111.28,107.88,109.65,16701709.0,0.0,1.0,108.0,111.28,107.88,109.65,16701709.0
169,2016-04-12,103.15,107.22,102.21,106.98,12436982.0,0.0,1.0,103.15,107.22,102.21,106.98,12436982.0
170,2016-04-11,104.04,104.98,102.62,102.68,7451315.0,0.0,1.0,104.04,104.98,102.62,102.68,7451315.0
171,2016-04-08,105.12,105.326,102.82,103.81,7857592.0,0.0,1.0,105.12,105.326,102.82,103.81,7857592.0
172,2016-04-07,104.31,106.435,103.6,104.45,10774911.0,0.0,1.0,104.31,106.435,103.6,104.45,10774911.0
173,2016-04-06,105.3,106.44,104.25,104.83,9605800.0,0.0,1.0,105.3,106.44,104.25,104.83,9605800.0
174,2016-04-05,103.47,105.75,103.25,104.94,10060916.0,0.0,1.0,103.47,105.75,103.25,104.94,10060916.0
175,2016-04-04,105.9,105.92,103.2,104.35,10940426.0,0.0,1.0,105.9,105.92,103.2,104.35,10940426.0
176,2016-04-01,102.93,105.79,102.47,105.7,14182359.0,0.0,1.0,102.93,105.79,102.47,105.7,14182359.0
177,2016-03-31,102.43,103.53,101.05,102.23,9747539.0,0.0,1.0,102.43,103.53,101.05,102.23,9747539.0
178,2016-03-30,104.65,104.91,101.4805,102.19,14704994.0,0.0,1.0,104.65,104.91,101.4805,102.19,14704994.0
179,2016-03-29,101.08,104.33,101.0,104.13,16008868.0,0.0,1.0,101.08,104.33,101.0,104.13,16008868.0
180,2016-03-28,98.34,101.44,97.82,101.21,12432217.0,0.0,1.0,98.34,101.44,97.82,101.21,12432217.0
181,2016-03-24,98.64,98.85,97.07,98.36,10671139.0,0.0,1.0,98.64,98.85,97.07,98.36,10671139.0
182,2016-03-23,99.75,100.39,98.81,99.59,8313480.0,0.0,1.0,99.75,100.39,98.81,99.59,8313480.0
183,2016-03-22,100.48,101.52,99.2,99.84,9069905.0,0.0,1.0,100.48,101.52,99.2,99.84,9069905.0
184,2016-03-21,101.15,102.1,99.5,101.06,9578466.0,0.0,1.0,101.15,102.1,99.5,101.06,9578466.0
185,2016-03-18,100.5,102.41,100.01,101.12,15453454.0,0.0,1.0,100.5,102.41,100.01,101.12,15453454.0
186,2016-03-17,99.05,101.39,99.0,99.72,13824964.0,0.0,1.0,99.05,101.39,99.0,99.72,13824964.0
187,2016-03-16,97.53,99.73,97.5,99.35,12630530.0,0.0,1.0,97.53,99.73,97.5,99.35,12630530.0
188,2016-03-15,97.87,98.51,96.43,97.86,9691768.0,0.0,1.0,97.87,98.51,96.43,97.86,9691768.0
189,2016-03-14,97.2,99.42,97.17,98.13,11251874.0,0.0,1.0,97.2,99.42,97.17,98.13,11251874.0
190,2016-03-11,99.51,99.6,96.05,97.66,15114299.0,0.0,1.0,99.51,99.6,96.05,97.66,15114299.0
191,2016-03-10,98.18,99.74,95.45,97.36,17002063.0,0.0,1.0,98.18,99.74,95.45,97.36,17002063.0
192,2016-03-09,96.82,98.37,95.0,98.0,12298660.0,0.0,1.0,96.82,98.37,95.0,98.0,12298660.0
193,2016-03-08,95.0,98.28,94.5,96.23,14710898.0,0.0,1.0,95.0,98.28,94.5,96.23,14710898.0
194,2016-03-07,101.0,101.79,95.25,95.49,23906672.0,0.0,1.0,101.0,101.79,95.25,95.49,23906672.0
195,2016-03-04,98.76,102.22,98.32,101.58,23414622.0,0.0,1.0,98.76,102.22,98.32,101.58,23414622.0
196,2016-03-03,97.83,98.35,95.39,97.93,15320921.0,0.0,1.0,97.83,98.35,95.39,97.93,15320921.0
197,2016-03-02,98.01,99.48,95.9,97.61,19102849.0,0.0,1.0,98.01,99.48,95.9,97.61,19102849.0
198,2016-03-01,94.58,99.16,93.61,98.3,17048790.0,0.0,1.0,94.58,99.16,93.61,98.3,17048790.0
199,2016-02-29,94.81,97.2,93.34,93.41,13663080.0,0.0,1.0,94.81,97.2,93.34,93.41,13663080.0
200,2016-02-26,95.3,97.48,94.25,94.79,16975151.0,0.0,1.0,95.3,97.48,94.25,94.79,16975151.0
201,2016-02-25,91.08,94.81,90.21,94.53,17898777.0,0.0,1.0,91.08,94.81,90.21,94.53,17898777.0
202,2016-02-24,88.5,91.76,86.7,91.61,15972819.0,0.0,1.0,88.5,91.76,86.7,91.61,15972819.0
203,2016-02-23,91.4,92.49,89.05,89.12,12744428.0,0.0,1.0,91.4,92.49,89.05,89.12,12744428.0
204,2016-02-22,90.75,93.11,88.3,91.93,16321822.0,0.0,1.0,90.75,93.11,88.3,91.93,16321822.0
205,2016-02-19,89.98,91.4,88.03,89.23,14259205.0,0.0,1.0,89.98,91.4,88.03,89.23,14259205.0
206,2016-02-18,94.8,94.9,90.31,90.49,17695324.0,0.0,1.0,94.8,94.9,90.31,90.49,17695324.0
207,2016-02-17,90.13,94.77,89.64,94.76,18323834.0,0.0,1.0,90.13,94.77,89.64,94.76,18323834.0
208,2016-02-16,89.0,90.14,87.54,89.05,16356604.0,0.0,1.0,89.0,90.14,87.54,89.05,16356604.0
209,2016-02-12,86.64,89.72,85.26,87.4,19067683.0,0.0,1.0,86.64,89.72,85.26,87.4,19067683.0
210,2016-02-11,87.42,88.39,82.911,86.35,21820321.0,0.0,1.0,87.42,88.39,82.911,86.35,21820321.0
211,2016-02-10,89.0,92.21,87.42,88.45,23146517.0,0.0,1.0,89.0,92.21,87.42,88.45,23146517.0
212,2016-02-09,81.75,88.4,81.55,86.13,25892874.0,0.0,1.0,81.75,88.4,81.55,86.13,25892874.0
213,2016-02-08,80.57,84.7,79.95,83.32,25035634.0,0.0,1.0,80.57,84.7,79.95,83.32,25035634.0
214,2016-02-05,88.23,88.95,81.86,82.79,25929257.0,0.0,1.0,88.23,88.95,81.86,82.79,25929257.0
215,2016-02-04,89.5,91.25,86.54,89.71,19108600.0,0.0,1.0,89.5,91.25,86.54,89.71,19108600.0
216,2016-02-03,92.41,92.69,86.14,90.74,27466034.0,0.0,1.0,92.41,92.69,86.14,90.74,27466034.0
217,2016-02-02,95.54,96.65,90.73,91.49,21906495.0,0.0,1.0,95.54,96.65,90.73,91.49,21906495.0
218,2016-02-01,91.79,97.18,91.3,94.09,19684477.0,0.0,1.0,91.79,97.18,91.3,94.09,19684477.0
219,2016-01-29,92.0,94.39,90.63,91.84,20463895.0,0.0,1.0,92.0,94.39,90.63,91.84,20463895.0
220,2016-01-28,93.84,95.25,90.11,94.41,24562311.0,0.0,1.0,93.84,95.25,90.11,94.41,24562311.0
221,2016-01-27,96.61,97.8495,90.59,91.15,25556187.0,0.0,1.0,96.61,97.8495,90.59,91.15,25556187.0
222,2016-01-26,99.74,100.55,94.85,97.83,22083897.0,0.0,1.0,99.74,100.55,94.85,97.83,22083897.0
223,2016-01-25,99.78,102.68,99.0,99.12,20321102.0,0.0,1.0,99.78,102.68,99.0,99.12,20321102.0
224,2016-01-22,104.7225,104.99,99.22,100.72,26821771.0,0.0,1.0,104.7225,104.99,99.22,100.72,26821771.0
225,2016-01-21,108.32,108.51,102.1,102.35,31027503.0,0.0,1.0,108.32,108.51,102.1,102.35,31027503.0
